Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
The Things They Carried,,A series of linked stories explores the lifelong effects of trauma on a platoon of soldiers during and after the Vietnam War.,https://cdn.vocabulary.com/units/mcyyurzq/cover.jpeg?width=220&v=181a5a2c511,https://www.amazon.com/dp/0618706410?tag=vocabulary01-20,Tim O'Brien,"Grade 11,Literature",/lists/mcyyurzq/things-they-carried
The Sea in Winter,,"After a knee injury dashes her dreams of becoming a ballerina, twelve-year-old Maisie struggles with recovery during a midwinter family road trip.",https://cdn.vocabulary.com/units/mdhhuffe/cover.jpeg?width=220&v=17fe65de677,https://www.amazon.com/dp/0062872052?tag=vocabulary01-20,Christine Day,Literature,/lists/mdhhuffe/sea-in-winter
Geology Rocks!,Mine This Collection of Earthy Words,"If you’re at a loss for words when it comes to describing the amazing features of our awe-inspiring planet, then dig into these lists. They’re packed with terrestrial terms that describe the geological wonders of the world.",https://cdn.vocabulary.com/units/mdizkzo3/feature.png?width=500&v=1736c6f2d53,,,"Grade 6,Grade 7,Grade 8,Just for Fun",/lists/mdizkzo3/geology-rocks
The Outsiders,,"In the 1960s, tensions between two rival gangs separated along economic lines reach a violent breaking point.",https://cdn.vocabulary.com/units/mexjffmh/cover.jpeg?width=220&v=1811aed09bd,https://www.amazon.com/dp/014240733X?tag=vocabulary01-20,S.E. Hinton,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/mexjffmh/outsiders
Nevermoor,The Trials of Morrigan Crow,"Eleven-year-old Morrigan Crow escapes a curse by traveling to the magical city of Nevermoor, where she must compete for a place in the exclusive Wundrous Society.",https://cdn.vocabulary.com/units/mfppirsv/cover.jpeg?width=220&v=16d69d42f20,https://www.amazon.com/dp/0316508896?tag=vocabulary01-20,Jessica Townsend,Literature,/lists/mfppirsv/nevermoor
Ikenga,,"In Kaleria, Nigeria, twelve-year-old Nnamdi is on a mission to avenge his father's death with the help of his best friend and newly acquired supernatural powers.",https://cdn.vocabulary.com/units/mg2oxs3p/cover.png?width=220&v=186eb3b8c6e,https://www.amazon.com/dp/0593113535?tag=vocabulary01-20,Nnedi Okorafor,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/mg2oxs3p/ikenga
The Interesting Narrative of the Life of Olaudah Equiano,"Or Gustavus Vassa, The African","In this autobiography, first published in 1789, Olaudah Equiano recounts his life as an enslaved person and then as a free man.",https://cdn.vocabulary.com/units/mg7usvzg/cover.jpeg?width=220&v=1788396d946,https://www.amazon.com/dp/0142437166?tag=vocabulary01-20,Olaudah Equiano,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/mg7usvzg/interesting-narrative-of-the-life-of-olaudah-equiano
A Face for Picasso,Coming of Age with Crouzon Syndrome,"In this memoir, the author reveals how she and her twin sister survived the physical and emotional effects of a rare disfiguring condition called Crouzon Syndrome.",https://cdn.vocabulary.com/units/mgrppyte/cover.png?width=220&v=1874cf70387,https://www.amazon.com/dp/0374314071?tag=vocabulary01-20,Ariel Henley,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/mgrppyte/face-for-picasso
Stella by Starlight,,"In this historical novel, a young girl confronts prejudice and injustice in her segregated North Carolina town.",https://cdn.vocabulary.com/units/mgshu3dl/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/1442494972?tag=vocabulary01-20,Sharon M. Draper,Literature,/lists/mgshu3dl/stella-by-starlight
Almost American Girl,,"In this memoir, told in graphic form, Robin Ha recounts her experiences as a young immigrant from South Korea.",https://cdn.vocabulary.com/units/mgv3reo3/cover.jpeg?width=220&v=1739aff388d,https://www.amazon.com/dp/0062685090?tag=vocabulary01-20,Robin Ha,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/mgv3reo3/almost-american-girl
The Jungle,,"Published in 1906, this novel helped expose the oppressive and unsafe labor conditions in Chicago's meatpacking industry.",https://cdn.vocabulary.com/units/mhretmo6/cover.jpeg?width=220&v=16c24af82a5,https://www.amazon.com/dp/B012HW5SEG?tag=vocabulary01-20,Upton Sinclair,"Grade 9,Grade 10,Grade 11",/lists/mhretmo6/jungle
Moneyball,The Art of Winning an Unfair Game,This nonfiction book explores how the manager of the Oakland A's built a high-performing team by using a unique set of criteria to assess prospective players.,https://cdn.vocabulary.com/units/mhxxcmx2/cover.jpeg?width=220&v=17d96bca2e1,https://www.amazon.com/dp/0393324818?tag=vocabulary01-20,Michael Lewis,Non-Fiction,/lists/mhxxcmx2/moneyball
American Government and Civics,,"We the people at Vocabulary.com, in order to form a more perfect lexicon, establish this collection of words associated with U.S. citizenship. You'll review the structure of the American government, elections, juries, and more as you explore the rights and responsibilities of American citizens.",https://cdn.vocabulary.com/units/mjflwaqf/feature.png?width=500&v=1857e309da7,,,Just for Fun,/lists/mjflwaqf/american-government-and-civics
The Beatles,,"The Beatles revolutionized the world of music with their groundbreaking contributions, leaving an indelible mark on popular culture. As pioneers of the British Invasion, they introduced a fresh sound that blended rock 'n' roll, pop, and elements of various genres. Their songwriting prowess, led by the iconic duo of John Lennon and Paul McCartney, showcased unparalleled creativity, thought-provoking lyrics, and infectious melodies. The band's experimentation with studio techniques and innovative production methods pushed the boundaries of what was possible in popular music. With their timeless hits, such as ""Hey Jude,"" ""Let It Be,"" and ""Yesterday,"" The Beatles transformed the landscape of music and continue to inspire generations of musicians and fans alike. Celebrate the legacy of The Beatles with this collection of vocabulary coming from some of their most famous albums.",https://cdn.vocabulary.com/units/mjyj3lv3/feature.png?width=500&v=18844d57cce,,,Just for Fun,/lists/mjyj3lv3/beatles
A Few Red Drops,,"This book, which won the Coretta Scott King Award in 2019, traces the history of racial tension that led to the Chicago Race Riot of 1919.",https://cdn.vocabulary.com/units/mkdkilal/cover.jpeg?width=220&v=16c24f925be,https://www.amazon.com/dp/0544785134?tag=vocabulary01-20,Claire Hartfield,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/mkdkilal/few-red-drops
Warriors Don't Cry,A Searing Memoir of the Battle to Integrate Little Rock's Central High,"In 1957, Melba Pattillo was one of a group of teenagers who integrated Central High School in Little Rock, Arkansas. In this memoir, she describes her fight to survive and thrive in the sometimes violent aftermath of the Supreme Court decision that declared segregation unconstitutional.",https://cdn.vocabulary.com/units/mkr57dqh/cover.jpeg?width=220&v=16dd5b3b9fd,https://www.amazon.com/dp/0671866397?tag=vocabulary01-20,Melba Pattillo Beals,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/mkr57dqh/warriors-dont-cry
Ripped from the Headlines: September 2021,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/mmzi36h2/feature.png?width=500&v=1831e07fed3,,,Events,/lists/mmzi36h2/ripped-from-the-headlines-september-2021
Inherit the Wind,,"Based on real-life events, this courtroom drama explores what happens when a Tennessee schoolteacher is put on trial for teaching evolution.",https://cdn.vocabulary.com/units/mn5qfcgc/cover.jpeg?width=220&v=17c7a9299d0,https://www.amazon.com/dp/0345466276?tag=vocabulary01-20,Jerome Lawrence,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/mn5qfcgc/inherit-the-wind
"Lost Boy, Lost Girl",,"In this memoir, Jon Bul Dau and Martha Arual Akech describe growing up during the civil war in Sudan and their eventual journey to America.",https://cdn.vocabulary.com/units/mnfjrvfr/cover.jpeg?width=220&v=16c24bd3a3a,https://www.amazon.com/dp/142630708X?tag=vocabulary01-20,John Bul Dau,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/mnfjrvfr/lost-boy-lost-girl
Ceremony,,Tayo is a World War II veteran and former prisoner of war who struggles to find peace when he returns to the Laguna Pueblo Reservation.,https://cdn.vocabulary.com/units/mnyutvsj/cover.jpeg?width=220&v=16c24f80815,https://www.amazon.com/dp/0143104918?tag=vocabulary01-20,Leslie Marmon Silko,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/mnyutvsj/ceremony
The Curious Incident of the Dog in the Night-Time,,"Fifteen-year-old Christopher John Francis Boone, inspired by Sherlock Holmes, tries to make sense of his life in England in logical and mathematical ways.",https://cdn.vocabulary.com/units/mocwfvrg/cover.jpeg?width=220&v=188def93170,https://www.amazon.com/dp/1400032717?tag=vocabulary01-20,Mark Haddon,"Grade 9,Grade 10,Grade 11,Grade 12",/lists/mocwfvrg/curious-incident-of-the-dog-in-the-night-time
The Chocolate War,,"When Jerry refuses to sell chocolates for his school's annual fundraiser, his defiance is seen as a challenge to the school's powerful secret society.",https://cdn.vocabulary.com/units/moedcc4d/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0375829873?tag=vocabulary01-20,Robert Cormier,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/moedcc4d/chocolate-war
I Know Why the Caged Bird Sings,,"In this classic autobiography, the accomplished poet and writer recounts her childhood and teenage years.",https://cdn.vocabulary.com/units/mp532xvv/cover.jpeg?width=220&v=182261b8867,https://www.amazon.com/dp/0345514408?tag=vocabulary01-20,Maya Angelou,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/mp532xvv/i-know-why-the-caged-bird-sings
Angela's Ashes,A Memoir,"After the death of their daughter, Frank McCourt's impoverished immigrant parents decide to return to Ireland. With humor and tenderness, this Pulitzer Prize-winning memoir tells the story of his early life there.",https://cdn.vocabulary.com/units/mq64ng2p/cover.jpeg?width=220&v=16c2510022e,https://www.amazon.com/dp/068484267X?tag=vocabulary01-20,Frank McCourt,"Grade 9,Grade 12,Non-Fiction",/lists/mq64ng2p/angelas-ashes
All We Have Left,,The September 11th attacks on the World Trade Center in New York City impact the lives of two teenagers.,https://cdn.vocabulary.com/units/mqab4rg4/cover.jpeg?width=220&v=17dc3c38dbd,https://www.amazon.com/dp/1681194325?tag=vocabulary01-20,Wendy Mills,"Grade 6,Grade 7,Grade 8,Literature",/lists/mqab4rg4/all-we-have-left
The Blithedale Romance,,"In this novel inspired by his experiences at a utopian commune, Nathaniel Hawthorne describes conflicts within and between intellectuals trying to create a perfect society. Read full text here.",https://cdn.vocabulary.com/units/mroahgdd/cover.jpeg?width=220&v=18b0635731d,https://www.amazon.com/dp/0140390286?tag=vocabulary01-20,Nathaniel Hawthorne,Grade 12,/lists/mroahgdd/blithedale-romance
Eragon,,"In the first book of The Inheritance Cycle, a fifteen-year-old boy finds a dragon egg in the woods and becomes a Dragon Rider.",https://cdn.vocabulary.com/units/ms3n5luw/cover.jpeg?width=220&v=1793328cc4f,https://www.amazon.com/dp/0375826696?tag=vocabulary01-20,Christopher Paolini,"Grade 7,Grade 9,Grade 10,Grade 11,Grade 12",/lists/ms3n5luw/eragon
The Portrait of a Lady,,An heiress attempts to maintain her independence but is preyed upon by fortune-hunters.,https://cdn.vocabulary.com/units/ms53oyt2/cover.jpeg?width=220&v=17391bea25a,https://www.amazon.com/dp/0141441267?tag=vocabulary01-20,Henry James,Literature,/lists/ms53oyt2/portrait-of-a-lady
"The Lion, the Witch and the Wardrobe",,"While exploring an unfamiliar house, four siblings discover a portal to the mystical kingdom of Narnia, a perpetually frozen land under the control of a powerful witch.",https://cdn.vocabulary.com/units/msfzoayb/cover.jpeg?width=220&v=181a6eba6cf,https://www.amazon.com/dp/0064404994?tag=vocabulary01-20,C.S. Lewis,Literature,/lists/msfzoayb/lion-the-witch-and-the-wardrobe
A Streetcar Named Desire,,"In this Pulitzer Prize-winning drama, Blanche DuBois, a faded Southern belle, is driven to madness by her brother-in-law Stanley Kowalski.",https://cdn.vocabulary.com/units/msghgr5b/cover.png?width=220&v=188f8107b32,https://www.amazon.com/dp/0811216029?tag=vocabulary01-20,Tennessee Williams,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/msghgr5b/streetcar-named-desire
The Secret School,,"Fourteen-year-old Ida dreams of becoming a teacher. When her town's one-room schoolhouse must shut down, Ida decides to secretly teach the other students and prepare for her own high school entrance exams.",https://cdn.vocabulary.com/units/mtbq2ebt/cover.jpg?width=220&v=17b746b0ede,https://www.amazon.com/dp/0152046992?tag=vocabulary01-20,Avi,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/mtbq2ebt/secret-school
The Egypt Game,,"When Melanie, April, and Marshall discover an abandoned yard, they think it's the perfect place to play games based on their shared love of ancient Egypt. But the children aren't prepared to deal with a creepy antiques dealer, mysterious oracles, and a shocking murder.",https://cdn.vocabulary.com/units/mtkqsbty/cover.jpeg?width=220&v=16c301fd571,https://www.amazon.com/dp/1416990518?tag=vocabulary01-20,Zilpha Keatley Snyder,"Grade 6,Grade 7,Grade 8",/lists/mtkqsbty/egypt-game
Felix Ever After,,"Talented artist Felix Love strives to earn a scholarship to his dream college, while also trying to figure out the identity of the cruel bully who has been targeting him.",https://cdn.vocabulary.com/units/mtrm6jgr/cover.jpeg?width=220&v=177b0b5027a,https://www.amazon.com/dp/0062820257?tag=vocabulary01-20,Kacen Callender,Literature,/lists/mtrm6jgr/felix-ever-after
Falling Short,,Californian sixth graders Isaac Castillo and Marco Honeyman describe how their best friendship helps them through their troubles at home and in school.,https://cdn.vocabulary.com/units/mtvc6qis/cover.png?width=220&v=18c6a3a7d21,https://www.amazon.com/dp/0062881736?tag=vocabulary01-20,Ernesto Cisneros,Literature,/lists/mtvc6qis/falling-short
The Cat I Never Named,"A True Story of Love, War, and Survival","This memoir recounts how teenage Amra, with the help of a stray cat, survived the Serbian invasion of Bosnia that killed about a hundred thousand people, especially Muslims, from 1992–1995.",https://cdn.vocabulary.com/units/mtx4n6a5/cover.jpg?width=220&v=1948b065ff3,https://www.amazon.com/dp/B088R99YCJ?tag=vocabulary01-20,Amra Sabic-El-Rayess,Non-Fiction,/lists/mtx4n6a5/cat-i-never-named
The Mysterious Benedict Society,,"After taking a strange exam, four children are admitted to a secret society and tasked with infiltrating the sinister Learning Institute for the Very Enlightened.",https://cdn.vocabulary.com/units/mudravzb/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0316003956?tag=vocabulary01-20,Trenton Lee Stewart,"Grade 5,Literature,Just for Fun",/lists/mudravzb/mysterious-benedict-society
Baseball in April,And Other Stories,"This collection of short stories, which draws on the author's own childhood, focuses on Latino and Latina children growing up in California.",https://cdn.vocabulary.com/units/muhxwac2/cover.jpg?width=220&v=175b81b0003,https://www.amazon.com/dp/0152025677?tag=vocabulary01-20,Gary Soto,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/muhxwac2/baseball-in-april
Salt to the Sea,,"Through the alternating perspectives of four fictional teens, best-selling author Ruta Sepetys dramatizes the experiences of refugees searching for a safe haven during World War II. Learn key vocabulary from this engrossing historical novel based on a true story.",https://cdn.vocabulary.com/units/muydict7/cover.jpeg?width=220&v=16da6ef9261,https://www.amazon.com/dp/0142423629?tag=vocabulary01-20,Ruta Sepetys,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",/lists/muydict7/salt-to-the-sea
Be a Perfect Person in Just Three Days!,,"When Milo comes across a book about achieving perfection, he decides to follow the book's advice — with hilarious results.",https://cdn.vocabulary.com/units/mv57m5lg/cover.jpeg?width=220&v=1748d2996fd,https://www.amazon.com/dp/0983562849?tag=vocabulary01-20,Stephen Manes,Grade 5,/lists/mv57m5lg/be-a-perfect-person-in-just-three-days
How to Find What You're Not Looking For,,"Set in the 1960s, eleven-year-old Ariel Goldberg travels to New York City in hopes of reuniting her family after her older sister Leah elopes with Raj, an Indian immigrant.",https://cdn.vocabulary.com/units/mv7djjum/cover.png?width=220&v=18cd1ad00c2,https://www.amazon.com/dp/0525555056?tag=vocabulary01-20,Veera Hiranandani,"Grade 6,Grade 7,Grade 8,Literature",/lists/mv7djjum/how-to-find-what-youre-not-looking-for
Unwind,,"In this dystopian novel, sixteen-year-old Connor has been slated to be ""unwound"" and have his organs donated — until he runs away and joins up with two other fugitive teenagers.",https://cdn.vocabulary.com/units/mvjg43a2/cover.jpeg?width=220&v=173a0402ef8,https://www.amazon.com/dp/1416912053?tag=vocabulary01-20,Neal Shusterman,"Grade 9,Grade 10,Grade 11,Grade 12",/lists/mvjg43a2/unwind
Legal Lingo,,"In the courtroom of life, lawyers are the ultimate word wizards, sprinkling legal jargon like confetti and turning the dullest contracts into epic tales of justice. With their briefcases full of wit and their arguments as sharp as a pencil, they're the legal superheroes we didn't know we needed — definitely guilty of making the law a whole lot more fun!",https://cdn.vocabulary.com/units/mvmexjcr/feature.png?width=500&v=194ffd6ea87,,,Just for Fun,/lists/mvmexjcr/legalese-lingo
Hidden Figures,The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,"A group of extraordinarily talented African-American women help NASA achieve some of its greatest successes, even as they face discrimination and oppression.",https://cdn.vocabulary.com/units/mvpp2vfg/cover.jpeg?width=220&v=17f4620ed0d,https://www.amazon.com/dp/006236359X?tag=vocabulary01-20,Margot Lee Shetterly,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/mvpp2vfg/hidden-figures
Year of Impossible Goodbyes,,"After suffering under the Japanese occupation of Korea during World War II and the subsequent rule by communist Russia, Sookan and her family attempt a daring escape to South Korea.",https://cdn.vocabulary.com/units/mwmgramo/cover.jpeg?width=220&v=16c2560a65b,https://www.amazon.com/dp/0440407591?tag=vocabulary01-20,Sook Nyul Choi,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/mwmgramo/year-of-impossible-goodbyes
Kiss Number 8,,"In this graphic novel, Mads's idyllic life is upended when she must come to terms with a surprising family secret and a crush on her best friend.",https://cdn.vocabulary.com/units/mwv7w33j/cover.jpeg?width=220&v=16d8928f5a7,https://www.amazon.com/dp/159643709X?tag=vocabulary01-20,Colleen AF Venable,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",/lists/mwv7w33j/kiss-number-8
A Tree Grows in Brooklyn,,"Set in New York City at the turn of the twentieth century, Betty Smith's classic coming-of-age novel tells the story of Francie and her Irish-American family.",https://cdn.vocabulary.com/units/mwwvj3q4/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0060736267?tag=vocabulary01-20,Betty Smith,Literature,/lists/mwwvj3q4/tree-grows-in-brooklyn
American Born Chinese,,"Through three interlinked stories, this award-winning graphic novel explores assimilation, racism, and stereotypes.",https://cdn.vocabulary.com/units/mwx2pb6f/cover.jpeg?width=220&v=16d2afa58dc,https://www.amazon.com/dp/0312384483?tag=vocabulary01-20,Gene Luen Yang,"Grade 9,Literature",/lists/mwx2pb6f/american-born-chinese
Surviving Hitler,A Boy in the Nazi Death Camps,"This nonfiction narrative tells the story Jack Mandelbaum, who was imprisoned in Nazi-led concentration camps during World War II.",https://cdn.vocabulary.com/units/mzmjve3u/cover.jpeg?width=220&v=16c250b9b58,https://www.amazon.com/dp/0060007672?tag=vocabulary01-20,Andrea Warren,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/mzmjve3u/surviving-hitler
